,GB_index,Sigma,Misorientation_Index,L11,L12,L13,R11,R12,R13,L21,L22,L23,R21,R22,R23,L31,L32,L33,R31,R32,R33,t1,t2,t3,cos,disorientation,h1,k1,l1,h2,k2,l2,ytilt,ztilt,DSC11,DSC12,DSC13,DSC21,DSC22,DSC23,DSC31,DSC32,DSC33,CSL11,CSL12,CSL13,CSL21,CSL22,CSL23,CSL31,CSL32,type
274,275,45.0,23.0,4,2,0,4.0,2,0.0,2,-4,4,2.0,-4,-4.0,4,-8,-10,-4.0,8,-10.0,2,1,0.0,0.111111111111,83.6206,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0888888888889,-1.17777777778,0.777777777778,0.911111111111,-1.82222222222,1.22222222222,-1.44444444444,2.88888888889,-1.88888888889,-4,-2,0,-17,-56,-25,-11,-33,twist
275,276,9.0,6.0,4,2,0,4.0,2,0.0,2,-4,4,-2.0,4,4.0,4,-8,-10,4.0,-8,10.0,1,1,0.0,0.777777777778,38.9424,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.888888888889,-0.777777777778,0.777777777778,-1.22222222222,2.44444444444,-1.44444444444,1.44444444444,-2.88888888889,1.88888888889,4,2,0,11,-4,-5,0,-1,mixed
276,277,91.0,55.0,13,3,2,13.0,3,2.0,1,-3,-2,-1.0,3,2.0,0,4,-6,0.0,-4,6.0,3,2,0.0,0.857142857143,31.0027,13.0,3.0,2.0,13.0,3.0,2.0,0.0,1.0,-0.857142857143,2.03296703297,3.02197802198,-1.14285714286,2.50549450549,3.67032967033,5.0,-11.0,-16.0,13,3,2,-39,-121,-20,-25,-94,tilt
277,278,13.0,3.0,13,3,2,13.0,3,-2.0,1,-3,-2,1.0,-3,2.0,0,4,-6,0.0,-4,-6.0,1,0,0.0,0.923076923077,22.6199,13.0,3.0,2.0,13.0,3.0,2.0,0.0,0.0,1.0,0.384615384615,0.923076923077,0.0,0.461538461538,0.307692307692,0.0,-1.30769230769,-0.538461538462,2,0,0,13,-12,5,6,-5,mixed
278,279,7.0,8.0,13,3,2,13.0,3,-2.0,1,-3,-2,-1.0,3,-2.0,0,4,-6,0.0,4,6.0,1,1,1.0,0.785714285714,38.2132,13.0,3.0,2.0,13.0,3.0,2.0,0.0,0.0,-0.142857142857,-0.571428571429,1.28571428571,0.428571428571,-1.28571428571,3.14285714286,-0.714285714286,2.14285714286,-4.57142857143,-3,-1,0,-4,-9,1,-3,-4,mixed
279,280,91.0,55.0,6,4,0,6.0,4,0.0,2,-3,1,2.0,-3,-1.0,2,-3,-13,-2.0,3,-13.0,3,2,0.0,0.857142857143,31.0027,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,-0.89010989011,0.835164835165,-0.714285714286,0.285714285714,-0.428571428571,0.142857142857,0.263736263736,-0.395604395604,0.285714285714,-6,-4,0,-61,-45,-104,-58,-43,twist
280,281,7.0,8.0,6,4,0,6.0,4,0.0,2,-3,1,-2.0,3,1.0,2,-3,-13,2.0,-3,13.0,1,1,1.0,0.785714285714,38.2132,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,-0.428571428571,1.14285714286,-0.714285714286,0.285714285714,-0.428571428571,0.142857142857,-3.42857142857,5.14285714286,-3.71428571429,6,4,0,5,3,-8,3,2,mixed
281,282,91.0,55.0,3,2,1,3.0,2,-1.0,4,-6,0,4.0,-6,0.0,3,2,-13,-3.0,-2,-13.0,3,2,0.0,0.857142857143,31.0027,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,-0.835164835165,-0.89010989011,-0.714285714286,0.824175824176,0.549450549451,-1.57142857143,-0.857142857143,-0.571428571429,1.71428571429,4,-6,0,43,-32,117,34,-25,tilt
282,283,13.0,3.0,3,2,1,3.0,2,-1.0,4,-6,0,-4.0,6,0.0,3,2,-13,3.0,2,13.0,1,0,0.0,0.923076923077,22.6199,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,-0.538461538462,1.30769230769,0.0,2.0,-3.0,-1.0,-0.307692307692,0.461538461538,0.0,6,4,0,5,12,-13,1,5,mixed
283,284,93.0,56.0,11,7,4,11.0,7,4.0,2,-2,-2,-2.0,2,2.0,-1,5,-6,1.0,-5,6.0,1,1,1.0,0.741935483871,42.1034,11.0,7.0,4.0,11.0,7.0,4.0,1.0,0.0,-2.88172043011,4.0752688172,1.04301075269,43.4301075269,-59.8172043011,-14.752688172,-53.0,73.0,18.0,11,7,4,121,-16,-49,36,-7,tilt
284,285,31.0,57.0,11,7,4,11.0,7,-4.0,2,-2,-2,2.0,-2,2.0,-1,5,-6,1.0,-5,-6.0,1,1,1.0,0.951612903226,17.8966,11.0,7.0,4.0,11.0,7.0,4.0,1.0,0.0,0.354838709677,-0.774193548387,1.12903225806,0.612903225806,-3.06451612903,5.67741935484,0.0322580645161,-0.161290322581,0.193548387097,5,1,0,36,-25,-1,24,-15,tilt
285,286,3.0,2.0,11,7,4,11.0,7,-4.0,2,-2,-2,-2.0,2,-2.0,-1,5,-6,-1.0,5,6.0,1,1,0.0,0.333333333333,70.5288,11.0,7.0,4.0,11.0,7.0,4.0,0.0,0.0,0.0,-1.0,1.0,-0.333333333333,0.333333333333,1.33333333333,-0.333333333333,0.333333333333,-0.666666666667,-1,-1,0,0,1,-1,1,-4,mixed
286,287,31.0,57.0,6,5,1,6.0,5,1.0,2,-2,-2,-2.0,2,2.0,-4,7,-11,4.0,-7,11.0,1,1,1.0,0.951612903226,17.8966,6.0,5.0,1.0,6.0,5.0,1.0,1.0,0.0,-0.806451612903,1.16129032258,0.0322580645161,1.8064516129,-2.16129032258,-0.0322580645161,-10.0,12.0,0.0,6,5,1,36,-1,-25,7,-1,tilt
287,288,93.0,56.0,6,5,1,6.0,5,-1.0,2,-2,-2,2.0,-2,2.0,-4,7,-11,4.0,-7,-11.0,1,1,1.0,0.741935483871,42.1034,6.0,5.0,1.0,6.0,5.0,1.0,1.0,0.0,0.247311827957,-0.182795698925,2.43010752688,-1.16129032258,2.03225806452,-19.1935483871,1.59139784946,-2.78494623656,26.376344086,14,8,0,121,-49,-16,47,-24,tilt
288,289,3.0,2.0,6,5,1,6.0,5,-1.0,2,-2,-2,-2.0,2,-2.0,-4,7,-11,-4.0,7,11.0,1,1,0.0,0.333333333333,70.5288,6.0,5.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,-1.0,1.0,-0.333333333333,0.333333333333,1.33333333333,-0.333333333333,0.333333333333,-0.666666666667,-1,-1,0,0,1,-1,1,-4,mixed
289,290,93.0,56.0,2,2,2,2.0,2,2.0,6,-5,-1,6.0,-1,-5.0,4,7,-11,-4.0,11,-7.0,1,1,1.0,0.741935483871,42.1034,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-1.30107526882,-0.52688172043,-0.172043010753,0.817204301075,-0.569892473118,-0.247311827957,-1.12903225806,0.774193548387,0.354838709677,-2,-2,-2,49,16,121,36,13,twist
290,291,31.0,57.0,2,2,2,2.0,2,2.0,6,-5,-1,-6.0,1,5.0,4,7,-11,4.0,-11,7.0,1,1,1.0,0.951612903226,17.8966,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0322580645161,0.806451612903,1.16129032258,-0.935483870968,0.612903225806,0.322580645161,1.12903225806,-0.774193548387,-0.354838709677,2,2,2,-25,-36,-1,-19,-29,twist
291,292,95.0,58.0,10,9,3,10.0,9,3.0,0,1,-3,0.0,-1,3.0,-6,6,2,6.0,-6,-2.0,3,1,0.0,0.0526315789474,86.983,10.0,9.0,3.0,10.0,9.0,3.0,1.0,0.0,-0.894736842105,1.09473684211,0.0315789473684,12.6315789474,-14.0315789474,-0.0105263157895,-18.0,20.0,0.0,10,9,3,-35,-117,56,-22,-71,tilt
292,293,19.0,16.0,10,9,3,10.0,9,-3.0,0,1,-3,0.0,1,3.0,-6,6,2,6.0,-6,2.0,1,1,0.0,0.894736842105,26.5254,10.0,9.0,3.0,10.0,9.0,3.0,0.0,0.0,-0.631578947368,-0.368421052632,1.21052631579,-0.157894736842,0.157894736842,1.05263157895,0.263157894737,-0.263157894737,-2.42105263158,-1,-1,0,12,7,-23,11,5,mixed
293,294,5.0,1.0,10,9,3,10.0,9,-3.0,0,1,-3,0.0,-1,-3.0,-6,6,2,-6.0,6,-2.0,1,0,0.0,0.8,36.8699,10.0,9.0,3.0,10.0,9.0,3.0,0.0,0.0,1.0,0.8,0.6,0.0,0.6,0.2,0.0,-1.4,0.2,2,0,0,5,-3,4,3,-2,mixed
294,295,95.0,58.0,6,6,2,6.0,6,2.0,1,0,-3,0.0,1,-3.0,-9,10,-3,-10.0,9,3.0,3,1,0.0,0.0526315789474,86.983,6.0,6.0,2.0,6.0,6.0,2.0,1.0,0.0,-1.23157894737,0.368421052632,0.589473684211,0.336842105263,-0.263157894737,-0.221052631579,-2.6,2.0,1.8,-6,-6,-2,63,25,116,44,17,tilt
295,296,5.0,1.0,6,6,2,6.0,6,2.0,1,0,-3,0.0,-1,3.0,-9,10,-3,10.0,-9,-3.0,1,0,0.0,0.8,36.8699,6.0,6.0,2.0,6.0,6.0,2.0,0.0,0.0,-0.6,1.0,0.8,-1.4,1.0,1.2,2.6,-2.0,-1.8,6,6,2,-3,-5,4,-2,-3,mixed
296,297,95.0,58.0,3,1,0,3.0,1,0.0,2,-6,6,2.0,-6,-6.0,3,-9,-10,-3.0,9,-10.0,3,1,0.0,0.0526315789474,86.983,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0315789473684,-1.09473684211,0.894736842105,1.07368421053,-3.22105263158,2.42105263158,-1.31578947368,3.94736842105,-2.94736842105,-3,-1,0,-56,-117,-35,-23,-46,twist
297,298,19.0,16.0,3,1,0,3.0,1,0.0,2,-6,6,-2.0,6,6.0,3,-9,-10,3.0,-9,10.0,1,1,0.0,0.894736842105,26.5254,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.631578947368,-0.894736842105,0.894736842105,-1.21052631579,3.63157894737,-2.63157894737,1.31578947368,-3.94736842105,2.94736842105,3,1,0,23,-12,-7,0,-1,mixed
298,299,97.0,59.0,13,5,0,13.0,5,0.0,0,0,2,0.0,0,-2.0,5,-13,0,-5.0,13,0.0,1,0,0.0,0.742268041237,42.075,13.0,5.0,0.0,13.0,5.0,0.0,1.0,0.0,-1.86597938144,5.05154639175,3.0,9.07216494845,-23.587628866,-14.0,-35.0,91.0,54.0,13,5,0,72,65,-97,17,14,tilt
299,300,97.0,59.0,2,0,0,2.0,0,0.0,0,13,5,0.0,13,-5.0,0,-5,13,0.0,5,13.0,1,0,0.0,0.742268041237,42.075,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.742268041237,0.670103092784,0.0,1.09278350515,-0.0412371134021,0.0,-1.41237113402,0.0721649484536,2,0,0,97,-65,72,76,-51,twist
300,301,7.0,8.0,12,6,4,2.0,0,0.0,1,4,-9,0.0,7,7.0,-5,8,3,0.0,-7,7.0,1,1,1.0,0.785714285714,38.2132,12.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,-0.142857142857,-0.571428571429,1.28571428571,0.428571428571,-1.28571428571,3.14285714286,-0.714285714286,2.14285714286,-4.57142857143,-3,-1,0,-4,-9,1,-3,-4,mixed
301,302,49.0,60.0,12,6,4,12.0,6,4.0,1,4,-9,-1.0,-4,9.0,-5,8,3,5.0,-8,-3.0,2,1,0.0,-0.836734693878,146.797,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,-1.75510204082,3.12244897959,1.08163265306,14.6734693878,-24.1632653061,-7.77551020408,-17.0,28.0,9.0,12,6,4,47,48,-17,41,43,tilt
302,303,49.0,61.0,12,6,4,12.0,6,-4.0,1,4,-9,1.0,4,9.0,-5,8,3,5.0,-8,3.0,1,1,1.0,0.724489795918,43.5736,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,1.16326530612,-2.0612244898,-2.89795918367,1.22448979592,-1.95918367347,-2.73469387755,-2.34693877551,3.75510204082,5.40816326531,-16,-10,0,-9,-64,25,-3,-53,mixed
303,304,49.0,62.0,12,6,4,12.0,6,-4.0,1,4,-9,-1.0,-4,-9.0,-5,8,3,-5.0,8,-3.0,2,1,1.0,0.0204081632653,88.8306,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,0.265306122449,0.0612244897959,-1.38775510204,0.0612244897959,0.244897959184,3.44897959184,-0.102040816327,-0.408163265306,-5.08163265306,8,-2,0,39,-40,41,7,-5,mixed
304,305,49.0,62.0,12,6,4,12.0,6,4.0,1,4,-9,5.0,-8,-3.0,-5,8,3,1.0,4,-9.0,2,1,1.0,0.0204081632653,88.8306,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,0.551020408163,1.48979591837,-3.38775510204,-0.612244897959,-1.87755102041,4.65306122449,4.14285714286,12.5714285714,-31.2857142857,12,6,4,69,-4,-5,2,-1,mixed
305,306,49.0,60.0,12,6,4,12.0,6,-4.0,1,4,-9,5.0,-8,3.0,-5,8,3,-1.0,-4,-9.0,2,1,0.0,-0.836734693878,146.797,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,0.734693877551,-1.20408163265,0.102040816327,-0.30612244898,0.918367346939,0.0408163265306,1.61224489796,-4.83673469388,-0.0816326530612,3,1,0,53,-12,-43,3,-1,mixed
306,307,49.0,60.0,12,6,4,12.0,6,-4.0,1,4,-9,-5.0,8,-3.0,-5,8,3,1.0,4,9.0,2,1,0.0,-0.836734693878,146.797,12.0,6.0,4.0,12.0,6.0,4.0,0.0,0.0,0.387755102041,-0.591836734694,1.22448979592,1.16326530612,-0.775510204082,2.67346938776,-2.81632653061,1.87755102041,-6.36734693878,-4,-6,0,-5,36,59,-2,7,mixed
307,308,7.0,8.0,8,5,3,1.0,1,0.0,4,-1,-9,7.0,-7,0.0,-6,12,-4,0.0,0,-14.0,1,1,1.0,0.785714285714,38.2132,8.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.714285714286,-0.428571428571,1.14285714286,0.142857142857,-0.285714285714,2.42857142857,0.142857142857,-0.285714285714,0.428571428571,4,2,0,9,-4,-1,4,-3,tilt
308,309,49.0,61.0,8,5,3,8.0,5,3.0,4,-1,-9,-4.0,1,9.0,-6,12,-4,6.0,-12,4.0,1,1,1.0,0.724489795918,43.5736,8.0,5.0,3.0,8.0,5.0,3.0,0.0,0.0,-2.83673469388,4.10204081633,1.0612244898,22.6530612245,-31.5918367347,-7.75510204082,-38.0,53.0,13.0,8,5,3,64,-9,-25,27,-6,tilt
309,310,49.0,60.0,8,5,3,8.0,5,-3.0,4,-1,-9,4.0,-1,9.0,-6,12,-4,6.0,-12,-4.0,2,1,0.0,-0.836734693878,146.797,8.0,5.0,3.0,8.0,5.0,3.0,0.0,0.0,0.979591836735,-0.959183673469,-0.34693877551,0.122448979592,-0.244897959184,0.0816326530612,0.224489795918,-0.448979591837,-0.183673469388,4,2,0,43,12,-53,39,11,mixed
310,311,49.0,62.0,8,5,3,8.0,5,-3.0,4,-1,-9,-4.0,1,-9.0,-6,12,-4,-6.0,12,4.0,2,1,1.0,0.0204081632653,88.8306,8.0,5.0,3.0,8.0,5.0,3.0,0.0,0.0,0.0612244897959,-0.265306122449,-1.38775510204,0.571428571429,-0.142857142857,-3.28571428571,-1.0612244898,0.265306122449,6.38775510204,-2,-8,0,-3,13,68,-3,6,mixed
311,312,7.0,8.0,9,4,1,1.0,1,0.0,3,-8,5,7.0,-7,0.0,4,-6,-12,0.0,0,-14.0,1,1,1.0,0.785714285714,38.2132,9.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.28571428571,-0.571428571429,-0.142857142857,0.714285714286,-0.571428571429,-0.142857142857,-1.14285714286,0.714285714286,0.428571428571,-2,-2,-2,4,1,9,3,2,mixed
312,313,49.0,62.0,9,4,1,8.0,5,3.0,3,-8,5,4.0,-1,-9.0,4,-6,-12,-6.0,12,-4.0,2,1,1.0,0.0204081632653,88.8306,9.0,4.0,1.0,8.0,5.0,3.0,0.0,0.0,-0.530612244898,-0.632653061224,2.30612244898,-2.42857142857,-3.85714285714,14.2857142857,3.89795918367,6.22448979592,-22.9795918367,-7,-3,-2,-32,-57,-23,-21,-35,mixed
313,314,49.0,60.0,9,4,1,8.0,5,3.0,3,-8,5,-4.0,1,9.0,4,-6,-12,6.0,-12,4.0,2,1,0.0,-0.836734693878,146.797,9.0,4.0,1.0,8.0,5.0,3.0,0.0,0.0,0.489795918367,-0.0204081632653,-1.32653061224,-1.57142857143,0.857142857143,6.71428571429,1.95918367347,-1.08163265306,-8.30612244898,14,10,2,67,-13,-12,25,-6,mixed
314,315,49.0,62.0,9,4,1,8.0,5,-3.0,3,-8,5,4.0,-1,9.0,4,-6,-12,6.0,-12,-4.0,2,1,1.0,0.0204081632653,88.8306,9.0,4.0,1.0,8.0,5.0,3.0,0.0,0.0,-0.102040816327,0.0816326530612,-1.40816326531,0.204081632653,-0.163265306122,0.816326530612,-0.224489795918,-0.0204081632653,-0.897959183673,8,0,-2,-34,37,109,-31,32,mixed
315,316,49.0,60.0,9,4,1,8.0,5,-3.0,3,-8,5,-4.0,1,-9.0,4,-6,-12,-6.0,12,4.0,2,1,0.0,-0.836734693878,146.797,9.0,4.0,1.0,8.0,5.0,3.0,0.0,0.0,-0.510204081633,0.836734693878,2.24489795918,-0.163265306122,0.387755102041,0.918367346939,3.36734693878,-8.12244897959,-19.8163265306,-22,-14,2,-25,41,110,-15,22,mixed
316,317,49.0,62.0,9,4,1,9.0,4,1.0,3,-8,5,-3.0,8,-5.0,4,-6,-12,-4.0,6,12.0,2,1,1.0,0.0204081632653,88.8306,9.0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,-1.81632653061,3.08163265306,5.02040816327,-2.9387755102,4.69387755102,7.67346938776,5.0,-8.0,-13.0,9,4,1,4,-69,-5,0,-24,tilt
317,318,49.0,60.0,9,4,1,9.0,4,-1.0,3,-8,5,3.0,-8,-5.0,4,-6,-12,-4.0,6,-12.0,2,1,0.0,-0.836734693878,146.797,9.0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,-0.591836734694,0.387755102041,-1.22448979592,-0.775510204082,1.16326530612,-2.67346938776,1.87755102041,-2.81632653061,6.36734693878,-6,-4,0,-17,-48,-47,-16,-43,mixed
318,319,49.0,61.0,9,4,1,9.0,4,-1.0,3,-8,5,-3.0,8,5.0,4,-6,-12,4.0,-6,12.0,1,1,1.0,0.724489795918,43.5736,9.0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,1.26530612245,-3.04081632653,1.77551020408,0.0612244897959,-0.163265306122,0.102040816327,12.612244898,-33.6326530612,19.0204081633,16,6,0,55,-16,-39,31,-7,mixed
319,320,3.0,2.0,13,5,2,3.0,3,2.0,1,-1,-4,3.0,-3,0.0,-2,6,-2,2.0,2,-6.0,1,1,0.0,0.333333333333,70.5288,13.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.333333333333,0.333333333333,1.33333333333,0.333333333333,-0.333333333333,0.666666666667,1,1,0,1,0,1,4,-1,mixed
320,321,33.0,12.0,13,5,2,3.0,3,2.0,1,-1,-4,-3.0,3,0.0,-2,6,-2,-2.0,-2,6.0,2,1,1.0,-0.454545454545,117.036,13.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,0.333333333333,-0.333333333333,-1.33333333333,2.24242424242,-1.06060606061,-3.42424242424,-2.36363636364,1.09090909091,3.63636363636,-2,-1,-1,-32,-25,23,-11,-8,mixed
321,322,99.0,63.0,13,5,2,13.0,5,2.0,1,-1,-4,-1.0,1,4.0,-2,6,-2,2.0,-6,2.0,3,1,1.0,-0.388888888889,112.885,13.0,5.0,2.0,13.0,5.0,2.0,0.0,1.0,-0.868686868687,2.05050505051,1.0202020202,14.8383838384,-32.2929292929,-15.7171717172,-17.0,37.0,18.0,13,5,2,101,214,-53,17,39,tilt
322,323,11.0,9.0,13,5,2,13.0,5,-2.0,1,-1,-4,1.0,-1,4.0,-2,6,-2,2.0,-6,-2.0,1,1,0.0,0.636363636364,50.4788,13.0,5.0,2.0,13.0,5.0,2.0,0.0,0.0,0.727272727273,-1.18181818182,-0.272727272727,-0.454545454545,1.36363636364,0.545454545455,1.54545454545,-4.63636363636,-1.45454545455,3,1,0,1,0,-1,-15,1,mixed
323,324,9.0,6.0,13,5,2,13.0,5,-2.0,1,-1,-4,-1.0,1,-4.0,-2,6,-2,-2.0,6,2.0,1,1,0.0,0.777777777778,38.9424,13.0,5.0,2.0,13.0,5.0,2.0,0.0,0.0,0.333333333333,-1.33333333333,-0.333333333333,0.444444444444,-0.444444444444,0.222222222222,-0.555555555556,0.555555555556,0.222222222222,-1,-1,0,-1,4,1,-2,1,mixed
324,325,99.0,63.0,6,2,2,6.0,2,2.0,1,-4,1,1.0,1,-4.0,5,-2,-13,-5.0,13,2.0,3,1,1.0,-0.388888888889,112.885,6.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,-0.757575757576,-0.69696969697,0.969696969697,-0.020202020202,-0.191919191919,0.252525252525,0.111111111111,1.55555555556,-1.88888888889,-6,-2,-2,-28,-35,-13,-11,-8,twist
325,326,9.0,6.0,6,2,2,6.0,2,2.0,1,-4,1,-1.0,-1,4.0,5,-2,-13,5.0,-13,-2.0,1,1,0.0,0.777777777778,38.9424,6.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.333333333333,-0.333333333333,1.33333333333,0.0,1.0,-1.0,-0.111111111111,-1.55555555556,1.88888888889,6,2,2,4,-1,1,-1,-3,mixed
326,327,99.0,63.0,4,1,1,4.0,1,1.0,2,-6,-2,2.0,-2,-6.0,2,5,-13,-2.0,13,-5.0,3,1,1.0,-0.388888888889,112.885,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,-0.535353535354,2.16161616162,-1.0202020202,-0.383838383838,3.0404040404,-1.50505050505,0.484848484848,-3.78787878788,1.84848484848,-4,-1,-1,-85,-64,-91,-39,-29,tilt
327,328,11.0,9.0,4,1,1,4.0,1,1.0,2,-6,-2,-2.0,2,6.0,2,5,-13,2.0,-13,5.0,1,1,0.0,0.636363636364,50.4788,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,-0.0909090909091,2.27272727273,-0.909090909091,1.27272727273,-9.81818181818,4.72727272727,-1.45454545455,11.3636363636,-5.54545454545,4,1,1,15,-1,-4,-1,0,mixed
328,329,33.0,12.0,4,1,1,1.0,1,0.0,2,-6,-2,2.0,-2,6.0,2,5,-13,9.0,-9,-6.0,2,1,1.0,-0.454545454545,117.036,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.69696969697,-0.757575757576,0.969696969697,-0.484848484848,0.787878787879,-0.848484848485,3.54545454545,-5.63636363636,6.45454545455,5,2,-1,23,-25,32,14,-17,mixed
329,330,101.0,64.0,11,9,0,11.0,9,0.0,0,0,2,0.0,0,-2.0,9,-11,0,-9.0,11,0.0,1,0,0.0,0.980198019802,11.4212,11.0,9.0,0.0,11.0,9.0,0.0,1.0,0.0,4.10891089109,-4.91089108911,-1.0,-72.8910891089,89.0891089109,18.0,81.0,-99.0,-20.0,11,9,0,20,99,-101,1,10,tilt
330,331,101.0,64.0,2,0,0,2.0,0,0.0,0,11,9,0.0,11,-9.0,0,-9,11,0.0,9,11.0,1,0,0.0,0.980198019802,11.4212,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.19801980198,0.980198019802,0.0,0.108910891089,0.0891089108911,0.0,-1.17821782178,-0.782178217822,2,0,0,101,-99,20,11,-10,twist
331,332,51.0,65.0,10,10,2,10.0,10,2.0,1,-1,0,-1.0,1,0.0,1,1,-10,-1.0,-1,10.0,1,1,0.0,0.960784313725,16.0989,10.0,10.0,2.0,10.0,10.0,2.0,1.0,0.0,1.39215686275,-0.607843137255,-1.92156862745,-1.80392156863,1.19607843137,3.03921568627,3.0,-2.0,-5.0,10,10,2,-3,-20,13,-5,-17,tilt
332,333,3.0,2.0,14,2,2,10.0,10,2.0,0,1,-1,1.0,-1,0.0,-2,7,7,1.0,1,-10.0,1,1,0.0,0.333333333333,70.5288,14.0,2.0,2.0,10.0,10.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.333333333333,-0.666666666667,0.333333333333,1.66666666667,-3.33333333333,-0.333333333333,4,2,0,1,0,-1,-4,-1,tilt
333,334,17.0,13.0,14,2,2,10.0,10,2.0,0,1,-1,-1.0,1,0.0,-2,7,7,-1.0,-1,10.0,1,1,0.0,0.0588235294118,86.6277,14.0,2.0,2.0,10.0,10.0,2.0,1.0,0.0,0.0,1.0,-1.0,0.294117647059,0.470588235294,-0.529411764706,-1.41176470588,-3.05882352941,2.94117647059,-4,-2,-4,11,4,21,11,5,tilt
334,335,51.0,66.0,14,2,2,14.0,2,2.0,0,1,-1,0.0,-1,1.0,-2,7,7,2.0,-7,-7.0,1,1,0.0,0.921568627451,22.8435,14.0,2.0,2.0,14.0,2.0,2.0,1.0,0.0,0.549019607843,-0.921568627451,-0.921568627451,-0.960784313725,2.86274509804,3.86274509804,1.0,-3.0,-4.0,14,2,2,127,142,-11,76,87,tilt
335,336,51.0,66.0,7,7,2,7.0,7,2.0,1,-1,0,-1.0,1,0.0,2,2,-14,-2.0,-2,14.0,1,1,0.0,0.921568627451,22.8435,7.0,7.0,2.0,7.0,7.0,2.0,1.0,0.0,-1.86274509804,1.13725490196,3.03921568627,-3.86274509804,2.13725490196,6.03921568627,9.0,-5.0,-14.0,7,7,2,-4,-21,11,-3,-4,tilt
336,337,3.0,2.0,10,1,1,7.0,7,2.0,0,1,-1,1.0,-1,0.0,-2,10,10,2.0,2,-14.0,1,1,0.0,0.333333333333,70.5288,10.0,1.0,1.0,7.0,7.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.333333333333,-0.666666666667,0.333333333333,1.66666666667,-3.33333333333,-0.333333333333,4,2,0,1,0,-1,-4,-1,tilt
337,338,17.0,13.0,10,1,1,7.0,7,2.0,0,1,-1,-1.0,1,0.0,-2,10,10,-2.0,-2,14.0,1,1,0.0,0.0588235294118,86.6277,10.0,1.0,1.0,7.0,7.0,2.0,1.0,0.0,0.0,1.0,-1.0,1.11764705882,1.41176470588,-1.58823529412,-1.41176470588,-1.94117647059,2.05882352941,-6,-2,-6,13,3,20,13,4,tilt
338,339,51.0,65.0,10,1,1,10.0,1,1.0,0,1,-1,0.0,-1,1.0,-2,10,10,2.0,-10,-10.0,1,1,0.0,0.960784313725,16.0989,10.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,-0.803921568627,5.01960784314,4.01960784314,1.6862745098,-9.43137254902,-7.43137254902,-3.33333333333,18.6666666667,14.6666666667,10,1,1,-13,-20,-3,-5,0,tilt
339,340,85.0,67.0,14,2,2,14.0,2,2.0,1,-5,-2,1.0,-2,-5.0,1,5,-12,-1.0,12,-5.0,2,2,1.0,-0.905882352941,154.942,14.0,2.0,2.0,14.0,2.0,2.0,0.0,0.0,-0.0823529411765,-1.41176470588,-0.0117647058824,0.176470588235,-1.11764705882,-0.117647058824,-0.8,5.0,0.6,-14,-2,-2,-223,75,-214,-9,2,mixed
340,341,15.0,4.0,14,2,2,14.0,2,2.0,1,-5,-2,-1.0,2,5.0,1,5,-12,1.0,-12,5.0,2,1,0.0,0.666666666667,48.1897,14.0,2.0,2.0,14.0,2.0,2.0,0.0,0.0,0.466666666667,-1.33333333333,0.0666666666667,-0.0666666666667,0.333333333333,0.133333333333,0.8,-5.0,-0.6,14,2,2,43,25,-26,19,12,mixed
